Step 25500: {'loss': 110.53582763671875, 'l1_loss': 128.35044860839844, 'l2_loss': 104.1183090209961}
Step 25600: {'loss': 109.98209381103516, 'l1_loss': 134.9300079345703, 'l2_loss': 103.235595703125}
Step 25700: {'loss': 110.07007598876953, 'l1_loss': 135.87240600585938, 'l2_loss': 103.27645874023438}
Step 25800: {'loss': 109.79912567138672, 'l1_loss': 133.39743041992188, 'l2_loss': 103.12925720214844}
Step 25900: {'loss': 110.22051239013672, 'l1_loss': 133.8191375732422, 'l2_loss': 103.52955627441406}
Step 26000: {'loss': 109.85845184326172, 'l1_loss': 135.37326049804688, 'l2_loss': 103.08979034423828}
Step 26100: {'loss': 111.0078125, 'l1_loss': 132.42823791503906, 'l2_loss': 104.38639831542969}
Step 26200: {'loss': 110.61091613769531, 'l1_loss': 132.875, 'l2_loss': 103.9671630859375}
Step 26300: {'loss': 109.96123504638672, 'l1_loss': 124.63395690917969, 'l2_loss': 103.72953796386719}
Step 26400: {'loss': 110.2109603881836, 'l1_loss': 131.1924285888672, 'l2_loss': 103.65133666992188}
Step 26500: {'loss': 110.35629272460938, 'l1_loss': 141.61312866210938, 'l2_loss': 103.275634765625}
Step 26600: {'loss': 110.63868713378906, 'l1_loss': 138.0391082763672, 'l2_loss': 103.73673248291016}
Step 26700: {'loss': 110.37396240234375, 'l1_loss': 134.40487670898438, 'l2_loss': 103.65371704101562}
Step 26800: {'loss': 110.26556396484375, 'l1_loss': 127.8634033203125, 'l2_loss': 103.87239074707031}
Step 26900: {'loss': 110.65589904785156, 'l1_loss': 134.87823486328125, 'l2_loss': 103.9119873046875}
Step 27000: {'loss': 110.47930908203125, 'l1_loss': 131.951904296875, 'l2_loss': 103.8817138671875}
Step 27100: {'loss': 110.68820190429688, 'l1_loss': 132.51937866210938, 'l2_loss': 104.0622329711914}
Step 27200: {'loss': 110.32835388183594, 'l1_loss': 132.9253387451172, 'l2_loss': 103.68208312988281}
Step 27300: {'loss': 110.88011169433594, 'l1_loss': 128.95999145507812, 'l2_loss': 104.43211364746094}
Step 27400: {'loss': 110.50853729248047, 'l1_loss': 133.37176513671875, 'l2_loss': 103.83995056152344}
Step 27500: {'loss': 110.93722534179688, 'l1_loss': 121.02257537841797, 'l2_loss': 104.88609313964844}
Step 27600: {'loss': 110.39877319335938, 'l1_loss': 133.95321655273438, 'l2_loss': 103.70111083984375}
Step 27700: {'loss': 110.22531127929688, 'l1_loss': 135.61402893066406, 'l2_loss': 103.44461059570312}
Step 27800: {'loss': 110.67289733886719, 'l1_loss': 134.2787322998047, 'l2_loss': 103.9589614868164}
Step 27900: {'loss': 111.0337142944336, 'l1_loss': 130.8632049560547, 'l2_loss': 104.49055480957031}
Step 28000: {'loss': 109.69342803955078, 'l1_loss': 129.70620727539062, 'l2_loss': 103.20811462402344}
Step 28100: {'loss': 110.52854919433594, 'l1_loss': 139.951904296875, 'l2_loss': 103.53095245361328}
Step 28200: {'loss': 110.5762939453125, 'l1_loss': 132.55589294433594, 'l2_loss': 103.94850158691406}
Step 28300: {'loss': 110.23854064941406, 'l1_loss': 135.54986572265625, 'l2_loss': 103.46104431152344}
Step 28400: {'loss': 110.46914672851562, 'l1_loss': 128.88983154296875, 'l2_loss': 104.024658203125}
Step 28500: {'loss': 110.64461517333984, 'l1_loss': 133.16204833984375, 'l2_loss': 103.98651123046875}
Step 28600: {'loss': 110.33346557617188, 'l1_loss': 129.96060180664062, 'l2_loss': 103.83543395996094}
Step 28700: {'loss': 110.16934204101562, 'l1_loss': 129.4489288330078, 'l2_loss': 103.6968994140625}
Step 28800: {'loss': 109.9563217163086, 'l1_loss': 131.08187866210938, 'l2_loss': 103.40222930908203}
Step 28900: {'loss': 110.42936706542969, 'l1_loss': 128.73660278320312, 'l2_loss': 103.99253845214844}
Step 29000: {'loss': 109.72596740722656, 'l1_loss': 125.55064392089844, 'l2_loss': 103.44843292236328}
Step 29100: {'loss': 110.15321350097656, 'l1_loss': 127.97399139404297, 'l2_loss': 103.7545166015625}
Step 29200: {'loss': 110.10060119628906, 'l1_loss': 123.79008483886719, 'l2_loss': 103.91109466552734}
Step 29300: {'loss': 110.25279235839844, 'l1_loss': 131.7532958984375, 'l2_loss': 103.66513061523438}
Step 29400: {'loss': 110.86790466308594, 'l1_loss': 131.5355987548828, 'l2_loss': 104.29112243652344}
Step 29500: {'loss': 110.51908874511719, 'l1_loss': 142.38735961914062, 'l2_loss': 103.39971923828125}
Step 29600: {'loss': 111.28482055664062, 'l1_loss': 137.79949951171875, 'l2_loss': 104.39484405517578}
Step 29700: {'loss': 109.30342102050781, 'l1_loss': 134.7501220703125, 'l2_loss': 102.56591796875}
Step 29800: {'loss': 110.22590637207031, 'l1_loss': 130.77117919921875, 'l2_loss': 103.68734741210938}
Step 29900: {'loss': 110.33712768554688, 'l1_loss': 126.30243682861328, 'l2_loss': 104.02200317382812}
Step 30000: {'loss': 110.32997131347656, 'l1_loss': 129.01922607421875, 'l2_loss': 103.87901306152344}
Step 30100: {'loss': 110.45892333984375, 'l1_loss': 131.46620178222656, 'l2_loss': 103.88561248779297}
Step 30200: {'loss': 109.711669921875, 'l1_loss': 135.49508666992188, 'l2_loss': 102.9369125366211}
Step 30300: {'loss': 110.26683044433594, 'l1_loss': 139.52163696289062, 'l2_loss': 103.2907485961914}
Step 30400: {'loss': 110.44878387451172, 'l1_loss': 133.97036743164062, 'l2_loss': 103.7502670288086}
Step 30500: {'loss': 110.13922882080078, 'l1_loss': 134.86415100097656, 'l2_loss': 103.3960189819336}
Step 30600: {'loss': 110.41542053222656, 'l1_loss': 143.1409149169922, 'l2_loss': 103.25837707519531}
Step 30700: {'loss': 110.14957427978516, 'l1_loss': 124.41812133789062, 'l2_loss': 103.92866516113281}
Step 30800: {'loss': 110.18331146240234, 'l1_loss': 127.53005981445312, 'l2_loss': 103.80680847167969}
Step 30900: {'loss': 109.58158111572266, 'l1_loss': 134.00677490234375, 'l2_loss': 102.88124084472656}
Step 31000: {'loss': 111.06365203857422, 'l1_loss': 134.98318481445312, 'l2_loss': 104.31449127197266}
Step 31100: {'loss': 110.62422943115234, 'l1_loss': 136.72763061523438, 'l2_loss': 103.78784942626953}
Step 31200: {'loss': 110.68489837646484, 'l1_loss': 126.99234008789062, 'l2_loss': 104.33528137207031}
Step 31300: {'loss': 109.81144714355469, 'l1_loss': 127.30533599853516, 'l2_loss': 103.44618225097656}
Step 31400: {'loss': 109.77948760986328, 'l1_loss': 130.15731811523438, 'l2_loss': 103.27162170410156}
Step 31500: {'loss': 110.49756622314453, 'l1_loss': 140.81924438476562, 'l2_loss': 103.45660400390625}
Step 31600: {'loss': 110.08900451660156, 'l1_loss': 128.64256286621094, 'l2_loss': 103.65687561035156}
Step 31700: {'loss': 111.2737045288086, 'l1_loss': 133.71266174316406, 'l2_loss': 104.58807373046875}
Step 31800: {'loss': 110.56037902832031, 'l1_loss': 129.78292846679688, 'l2_loss': 104.07123565673828}
Step 31900: {'loss': 110.41621398925781, 'l1_loss': 141.0063934326172, 'l2_loss': 103.36589813232422}
Step 32000: {'loss': 109.62248229980469, 'l1_loss': 128.58340454101562, 'l2_loss': 103.19331359863281}
Step 32100: {'loss': 110.06224060058594, 'l1_loss': 126.68419647216797, 'l2_loss': 103.72802734375}
Step 32200: {'loss': 110.70829010009766, 'l1_loss': 136.75637817382812, 'l2_loss': 103.87046813964844}
Step 32300: {'loss': 110.84944915771484, 'l1_loss': 129.67108154296875, 'l2_loss': 104.36589813232422}
Step 32400: {'loss': 110.52025604248047, 'l1_loss': 126.32294464111328, 'l2_loss': 104.20410919189453}
Step 32500: {'loss': 110.21638488769531, 'l1_loss': 126.86952209472656, 'l2_loss': 103.87290954589844}
Step 32600: {'loss': 110.70680236816406, 'l1_loss': 126.46141052246094, 'l2_loss': 104.38373565673828}
Step 32700: {'loss': 110.51744079589844, 'l1_loss': 135.5577850341797, 'l2_loss': 103.73954772949219}
Step 32800: {'loss': 110.74887084960938, 'l1_loss': 131.95263671875, 'l2_loss': 104.15123748779297}
Step 32900: {'loss': 110.7608642578125, 'l1_loss': 133.4912109375, 'l2_loss': 104.0863037109375}
Step 33000: {'loss': 110.88499450683594, 'l1_loss': 139.0386962890625, 'l2_loss': 103.93305969238281}
Step 33100: {'loss': 110.46403503417969, 'l1_loss': 129.8972625732422, 'l2_loss': 103.96916961669922}
Step 33200: {'loss': 110.01426696777344, 'l1_loss': 136.24710083007812, 'l2_loss': 103.20191192626953}
Step 33300: {'loss': 109.73941802978516, 'l1_loss': 140.65777587890625, 'l2_loss': 102.70652770996094}
Step 33400: {'loss': 110.39383697509766, 'l1_loss': 135.28604125976562, 'l2_loss': 103.62953186035156}
Step 33500: {'loss': 109.54417419433594, 'l1_loss': 132.87738037109375, 'l2_loss': 102.90030670166016}
Step 33600: {'loss': 109.56348419189453, 'l1_loss': 129.44183349609375, 'l2_loss': 103.09139251708984}
Step 33700: {'loss': 110.043701171875, 'l1_loss': 124.466552734375, 'l2_loss': 103.82037353515625}
Step 33800: {'loss': 109.77249145507812, 'l1_loss': 142.82180786132812, 'l2_loss': 102.63140106201172}
Step 33900: {'loss': 110.41288757324219, 'l1_loss': 141.39151000976562, 'l2_loss': 103.34331512451172}
Step 34000: {'loss': 110.30492401123047, 'l1_loss': 137.11624145507812, 'l2_loss': 103.44911193847656}
Step 34100: {'loss': 110.29937744140625, 'l1_loss': 139.48939514160156, 'l2_loss': 103.32490539550781}
Step 34200: {'loss': 110.3443832397461, 'l1_loss': 142.9527587890625, 'l2_loss': 103.19674682617188}
Step 34300: {'loss': 109.89781188964844, 'l1_loss': 134.4284210205078, 'l2_loss': 103.1763916015625}
Step 34400: {'loss': 109.95133972167969, 'l1_loss': 129.4747772216797, 'l2_loss': 103.47760009765625}
Step 34500: {'loss': 110.21114349365234, 'l1_loss': 138.179443359375, 'l2_loss': 103.30216979980469}
Step 34600: {'loss': 109.89372253417969, 'l1_loss': 137.4556884765625, 'l2_loss': 103.02093505859375}
Step 34700: {'loss': 109.65927124023438, 'l1_loss': 130.36126708984375, 'l2_loss': 103.14120483398438}
Step 34800: {'loss': 110.19548034667969, 'l1_loss': 136.52130126953125, 'l2_loss': 103.36941528320312}
Step 34900: {'loss': 109.68179321289062, 'l1_loss': 129.9933319091797, 'l2_loss': 103.18212890625}
Step 35000: {'loss': 109.64807891845703, 'l1_loss': 124.61782836914062, 'l2_loss': 103.41719055175781}
Step 35100: {'loss': 110.46241760253906, 'l1_loss': 133.51324462890625, 'l2_loss': 103.78675842285156}
Step 35200: {'loss': 110.06561279296875, 'l1_loss': 129.65370178222656, 'l2_loss': 103.58293151855469}
Step 35300: {'loss': 108.81800079345703, 'l1_loss': 132.59963989257812, 'l2_loss': 102.18801879882812}
Step 35400: {'loss': 109.62440490722656, 'l1_loss': 127.38956451416016, 'l2_loss': 103.25492858886719}
Step 35500: {'loss': 109.74319458007812, 'l1_loss': 130.88925170898438, 'l2_loss': 103.19873046875}
Step 35600: {'loss': 109.77368927001953, 'l1_loss': 130.77178955078125, 'l2_loss': 103.23509979248047}
Step 35700: {'loss': 109.56192779541016, 'l1_loss': 129.13392639160156, 'l2_loss': 103.10523223876953}
Step 35800: {'loss': 110.60977935791016, 'l1_loss': 134.80328369140625, 'l2_loss': 103.86961364746094}
Step 35900: {'loss': 108.8141098022461, 'l1_loss': 120.81925964355469, 'l2_loss': 102.77314758300781}
Step 36000: {'loss': 109.43812561035156, 'l1_loss': 131.48744201660156, 'l2_loss': 102.86375427246094}
Step 36100: {'loss': 109.50985717773438, 'l1_loss': 129.06253051757812, 'l2_loss': 103.05673217773438}
Step 36200: {'loss': 110.04853057861328, 'l1_loss': 135.121337890625, 'l2_loss': 103.29246520996094}
Step 36300: {'loss': 109.87271881103516, 'l1_loss': 129.64065551757812, 'l2_loss': 103.39068603515625}
Step 36400: {'loss': 110.325439453125, 'l1_loss': 129.25559997558594, 'l2_loss': 103.86266326904297}
Step 36500: {'loss': 110.21601104736328, 'l1_loss': 137.57891845703125, 'l2_loss': 103.33706665039062}
Step 36600: {'loss': 110.25103759765625, 'l1_loss': 135.31045532226562, 'l2_loss': 103.48551177978516}
Step 36700: {'loss': 110.24568939208984, 'l1_loss': 131.7257537841797, 'l2_loss': 103.6594009399414}
Step 36800: {'loss': 109.12715148925781, 'l1_loss': 143.4444580078125, 'l2_loss': 101.95492553710938}
Step 36900: {'loss': 109.75656127929688, 'l1_loss': 136.10748291015625, 'l2_loss': 102.95118713378906}
Step 37000: {'loss': 109.8592758178711, 'l1_loss': 140.9884796142578, 'l2_loss': 102.80985260009766}
Step 37100: {'loss': 109.98876190185547, 'l1_loss': 135.323486328125, 'l2_loss': 103.22258758544922}
Step 37200: {'loss': 110.26593017578125, 'l1_loss': 124.3929443359375, 'l2_loss': 104.04627990722656}
Step 37300: {'loss': 110.63813018798828, 'l1_loss': 140.15338134765625, 'l2_loss': 103.63046264648438}
Step 37400: {'loss': 109.1988525390625, 'l1_loss': 130.92147827148438, 'l2_loss': 102.65277862548828}
Step 37500: {'loss': 110.18862915039062, 'l1_loss': 127.1258773803711, 'l2_loss': 103.83233642578125}
Step 37600: {'loss': 110.35798645019531, 'l1_loss': 126.08119201660156, 'l2_loss': 104.05392456054688}
Step 37700: {'loss': 109.71185302734375, 'l1_loss': 146.71859741210938, 'l2_loss': 102.37592315673828}
Step 37800: {'loss': 110.2898941040039, 'l1_loss': 135.86209106445312, 'l2_loss': 103.49678802490234}
Step 37900: {'loss': 109.9069595336914, 'l1_loss': 128.96859741210938, 'l2_loss': 103.45852661132812}
Step 38000: {'loss': 109.70280456542969, 'l1_loss': 137.94155883789062, 'l2_loss': 102.80572509765625}
Step 38100: {'loss': 110.11769104003906, 'l1_loss': 129.9557342529297, 'l2_loss': 103.61990356445312}
Step 38200: {'loss': 109.7292709350586, 'l1_loss': 137.0942840576172, 'l2_loss': 102.87455749511719}
Step 38300: {'loss': 110.35543823242188, 'l1_loss': 138.64926147460938, 'l2_loss': 103.4229736328125}
Step 38400: {'loss': 109.68060302734375, 'l1_loss': 136.0648956298828, 'l2_loss': 102.87735748291016}
Step 38500: {'loss': 110.27395629882812, 'l1_loss': 134.72280883789062, 'l2_loss': 103.5378189086914}
Step 38600: {'loss': 109.64066314697266, 'l1_loss': 134.97021484375, 'l2_loss': 102.89215087890625}
Step 38700: {'loss': 110.18498229980469, 'l1_loss': 132.1687774658203, 'l2_loss': 103.57654571533203}
Step 38800: {'loss': 109.96663665771484, 'l1_loss': 136.01348876953125, 'l2_loss': 103.16596221923828}
Step 38900: {'loss': 109.29920959472656, 'l1_loss': 136.73403930664062, 'l2_loss': 102.46250915527344}
Step 39000: {'loss': 109.83625793457031, 'l1_loss': 139.06967163085938, 'l2_loss': 102.88277435302734}
Step 39100: {'loss': 109.38636779785156, 'l1_loss': 135.78280639648438, 'l2_loss': 102.59722900390625}
Step 39200: {'loss': 109.93379974365234, 'l1_loss': 127.54962158203125, 'l2_loss': 103.55632019042969}
Step 39300: {'loss': 109.54595947265625, 'l1_loss': 131.9073486328125, 'l2_loss': 102.95059204101562}
Step 39400: {'loss': 109.98060607910156, 'l1_loss': 136.5531463623047, 'l2_loss': 103.15294647216797}
Step 39500: {'loss': 110.56744384765625, 'l1_loss': 135.65219116210938, 'l2_loss': 103.78483581542969}
Step 39600: {'loss': 109.78651428222656, 'l1_loss': 122.93281555175781, 'l2_loss': 103.63987731933594}
Step 39700: {'loss': 109.65455627441406, 'l1_loss': 135.99818420410156, 'l2_loss': 102.85464477539062}
Step 39800: {'loss': 109.13363647460938, 'l1_loss': 133.5482635498047, 'l2_loss': 102.45622253417969}
Step 39900: {'loss': 109.90447235107422, 'l1_loss': 127.47026824951172, 'l2_loss': 103.53096008300781}
Step 40000: {'loss': 108.983154296875, 'l1_loss': 122.53153228759766, 'l2_loss': 102.85657501220703}
Step 40100: {'loss': 110.52440643310547, 'l1_loss': 128.83309936523438, 'l2_loss': 104.08274841308594}
Step 40200: {'loss': 109.7933578491211, 'l1_loss': 128.98150634765625, 'l2_loss': 103.34428405761719}
Step 40300: {'loss': 110.38298034667969, 'l1_loss': 127.91010284423828, 'l2_loss': 103.98747253417969}
Step 40400: {'loss': 110.06427001953125, 'l1_loss': 135.9561309814453, 'l2_loss': 103.26646423339844}
Step 40500: {'loss': 109.90361022949219, 'l1_loss': 129.97557067871094, 'l2_loss': 103.40483093261719}
Step 40600: {'loss': 109.61479187011719, 'l1_loss': 133.3619384765625, 'l2_loss': 102.94669342041016}
Step 40700: {'loss': 109.23153686523438, 'l1_loss': 132.66192626953125, 'l2_loss': 102.59844207763672}
Step 40800: {'loss': 110.24850463867188, 'l1_loss': 139.3690185546875, 'l2_loss': 103.2800521850586}
Step 40900: {'loss': 110.15946960449219, 'l1_loss': 122.5445327758789, 'l2_loss': 104.03224182128906}
Step 41000: {'loss': 110.05752563476562, 'l1_loss': 133.5727081298828, 'l2_loss': 103.37889099121094}
Step 41100: {'loss': 109.73209381103516, 'l1_loss': 129.5467529296875, 'l2_loss': 103.25475311279297}
Step 41200: {'loss': 110.29059600830078, 'l1_loss': 120.62632751464844, 'l2_loss': 104.25927734375}
Step 41300: {'loss': 109.85824584960938, 'l1_loss': 125.31026458740234, 'l2_loss': 103.59273529052734}
Step 41400: {'loss': 109.78985595703125, 'l1_loss': 132.29335021972656, 'l2_loss': 103.17518615722656}
Step 41500: {'loss': 109.27311706542969, 'l1_loss': 129.28497314453125, 'l2_loss': 102.80886840820312}
Step 41600: {'loss': 109.79341888427734, 'l1_loss': 133.88845825195312, 'l2_loss': 103.0989990234375}
Step 41700: {'loss': 109.23551940917969, 'l1_loss': 130.36985778808594, 'l2_loss': 102.71702575683594}
Step 41800: {'loss': 109.41523742675781, 'l1_loss': 139.50592041015625, 'l2_loss': 102.43994140625}
Step 41900: {'loss': 109.23843383789062, 'l1_loss': 122.89417266845703, 'l2_loss': 103.0937271118164}
Step 42000: {'loss': 110.00489044189453, 'l1_loss': 131.70486450195312, 'l2_loss': 103.41964721679688}
Step 42100: {'loss': 109.80769348144531, 'l1_loss': 134.82391357421875, 'l2_loss': 103.06649780273438}
Step 42200: {'loss': 109.97190856933594, 'l1_loss': 140.3623046875, 'l2_loss': 102.95379638671875}
Step 42300: {'loss': 110.65363311767578, 'l1_loss': 138.86709594726562, 'l2_loss': 103.71028137207031}
Step 42400: {'loss': 109.81282043457031, 'l1_loss': 123.60411834716797, 'l2_loss': 103.63261413574219}
Step 42500: {'loss': 110.0159683227539, 'l1_loss': 130.55337524414062, 'l2_loss': 103.48829650878906}
Step 42600: {'loss': 109.92294311523438, 'l1_loss': 130.5509033203125, 'l2_loss': 103.39540100097656}
Step 42700: {'loss': 109.59651184082031, 'l1_loss': 127.75147247314453, 'l2_loss': 103.20893859863281}
Step 42800: {'loss': 109.65691375732422, 'l1_loss': 128.61859130859375, 'l2_loss': 103.22598266601562}
Step 42900: {'loss': 109.77269744873047, 'l1_loss': 128.15716552734375, 'l2_loss': 103.36483764648438}
Step 43000: {'loss': 109.80078125, 'l1_loss': 126.24417877197266, 'l2_loss': 103.48857116699219}
Step 43100: {'loss': 110.19973754882812, 'l1_loss': 133.4664306640625, 'l2_loss': 103.52641296386719}
Step 43200: {'loss': 110.03086853027344, 'l1_loss': 133.4986114501953, 'l2_loss': 103.35594177246094}
Step 43300: {'loss': 109.6159896850586, 'l1_loss': 129.29458618164062, 'l2_loss': 103.15126037597656}
Step 43400: {'loss': 109.67753601074219, 'l1_loss': 128.708251953125, 'l2_loss': 103.24212646484375}
Step 43500: {'loss': 109.57892608642578, 'l1_loss': 118.54219055175781, 'l2_loss': 103.65181732177734}
Step 43600: {'loss': 109.53038787841797, 'l1_loss': 123.66683959960938, 'l2_loss': 103.3470458984375}
Step 43700: {'loss': 109.97706604003906, 'l1_loss': 130.923828125, 'l2_loss': 103.43087768554688}
Step 43800: {'loss': 109.49765014648438, 'l1_loss': 133.59103393554688, 'l2_loss': 102.81809997558594}
Step 43900: {'loss': 110.01143646240234, 'l1_loss': 130.8055419921875, 'l2_loss': 103.47116088867188}
Step 44000: {'loss': 109.55686950683594, 'l1_loss': 125.662841796875, 'l2_loss': 103.27372741699219}
Step 44100: {'loss': 109.72400665283203, 'l1_loss': 122.6903305053711, 'l2_loss': 103.58949279785156}
Step 44200: {'loss': 109.54505157470703, 'l1_loss': 129.82373046875, 'l2_loss': 103.05386352539062}
Step 44300: {'loss': 109.99174499511719, 'l1_loss': 130.24305725097656, 'l2_loss': 103.4795913696289}
Step 44400: {'loss': 109.80508422851562, 'l1_loss': 127.22802734375, 'l2_loss': 103.44367980957031}
Step 44500: {'loss': 109.9769287109375, 'l1_loss': 133.6165008544922, 'l2_loss': 103.29610443115234}
Step 44600: {'loss': 109.4501953125, 'l1_loss': 131.99942016601562, 'l2_loss': 102.85022735595703}
Step 44700: {'loss': 109.5324478149414, 'l1_loss': 136.37567138671875, 'l2_loss': 102.71366119384766}
Step 44800: {'loss': 109.60308074951172, 'l1_loss': 128.63027954101562, 'l2_loss': 103.17156982421875}
Step 44900: {'loss': 109.72879028320312, 'l1_loss': 123.24131774902344, 'l2_loss': 103.56672668457031}
Step 45000: {'loss': 110.23462677001953, 'l1_loss': 126.14849853515625, 'l2_loss': 103.92720031738281}
Step 45100: {'loss': 110.53409576416016, 'l1_loss': 134.32205200195312, 'l2_loss': 103.8179931640625}
Step 45200: {'loss': 110.13484191894531, 'l1_loss': 127.62840270996094, 'l2_loss': 103.75341796875}
Step 45300: {'loss': 110.00411987304688, 'l1_loss': 137.61376953125, 'l2_loss': 103.12342834472656}
Step 45400: {'loss': 109.2540283203125, 'l1_loss': 135.74212646484375, 'l2_loss': 102.4669189453125}
Step 45500: {'loss': 108.69184112548828, 'l1_loss': 124.93419647216797, 'l2_loss': 102.44512939453125}
Step 45600: {'loss': 109.86917114257812, 'l1_loss': 119.41793823242188, 'l2_loss': 103.89827728271484}
Step 45700: {'loss': 109.74024963378906, 'l1_loss': 129.96066284179688, 'l2_loss': 103.24221801757812}
Step 45800: {'loss': 110.04544067382812, 'l1_loss': 115.46806335449219, 'l2_loss': 104.27204132080078}
Step 45900: {'loss': 109.88516998291016, 'l1_loss': 132.28005981445312, 'l2_loss': 103.27116394042969}
Step 46000: {'loss': 109.31755065917969, 'l1_loss': 122.90406799316406, 'l2_loss': 103.17234802246094}
Step 46100: {'loss': 110.04071807861328, 'l1_loss': 125.24666595458984, 'l2_loss': 103.77838134765625}
Step 46200: {'loss': 109.61778259277344, 'l1_loss': 122.61505126953125, 'l2_loss': 103.48703002929688}
Step 46300: {'loss': 110.11135864257812, 'l1_loss': 128.13116455078125, 'l2_loss': 103.70480346679688}
Step 46400: {'loss': 109.30558013916016, 'l1_loss': 127.86158752441406, 'l2_loss': 102.9124984741211}
Step 46500: {'loss': 109.56327056884766, 'l1_loss': 117.6681137084961, 'l2_loss': 103.67986297607422}
Step 46600: {'loss': 109.86629486083984, 'l1_loss': 128.87725830078125, 'l2_loss': 103.42243194580078}
Step 46700: {'loss': 110.064453125, 'l1_loss': 125.16532135009766, 'l2_loss': 103.80619049072266}
Step 46800: {'loss': 110.29725646972656, 'l1_loss': 128.37493896484375, 'l2_loss': 103.87850952148438}
Step 46900: {'loss': 109.47928619384766, 'l1_loss': 130.94735717773438, 'l2_loss': 102.93191528320312}
Step 47000: {'loss': 109.18756103515625, 'l1_loss': 128.2857666015625, 'l2_loss': 102.77326965332031}
Step 47100: {'loss': 109.4349365234375, 'l1_loss': 114.53303527832031, 'l2_loss': 103.70828247070312}
Step 47200: {'loss': 109.8810043334961, 'l1_loss': 130.02603149414062, 'l2_loss': 103.37969970703125}
Step 47300: {'loss': 109.38330078125, 'l1_loss': 126.66261291503906, 'l2_loss': 103.0501708984375}
Step 47400: {'loss': 109.32731628417969, 'l1_loss': 133.58404541015625, 'l2_loss': 102.64811706542969}
Step 47500: {'loss': 109.25637817382812, 'l1_loss': 124.38926696777344, 'l2_loss': 103.03691101074219}
Step 47600: {'loss': 109.85623168945312, 'l1_loss': 128.92550659179688, 'l2_loss': 103.40995788574219}
Step 47700: {'loss': 109.9124755859375, 'l1_loss': 129.31573486328125, 'l2_loss': 103.44668579101562}
Step 47800: {'loss': 109.17050170898438, 'l1_loss': 129.64781188964844, 'l2_loss': 102.6881103515625}
Step 47900: {'loss': 110.02287292480469, 'l1_loss': 128.4859619140625, 'l2_loss': 103.59857177734375}
Step 48000: {'loss': 109.97459411621094, 'l1_loss': 134.2276611328125, 'l2_loss': 103.26321411132812}
Step 48100: {'loss': 109.51856994628906, 'l1_loss': 128.00479125976562, 'l2_loss': 103.11833190917969}
Step 48200: {'loss': 109.98916625976562, 'l1_loss': 128.1592254638672, 'l2_loss': 103.58120727539062}
Step 48300: {'loss': 108.87274932861328, 'l1_loss': 126.387451171875, 'l2_loss': 102.55337524414062}
Step 48400: {'loss': 109.86456298828125, 'l1_loss': 121.68304443359375, 'l2_loss': 103.78041076660156}
Step 48500: {'loss': 108.98511505126953, 'l1_loss': 125.5815200805664, 'l2_loss': 102.70603942871094}
Step 48600: {'loss': 110.44464874267578, 'l1_loss': 126.91059875488281, 'l2_loss': 104.09912109375}
